,T_source,T_shock,T_start,T_end,cat,T_source*,v_max_omni_body,v_average_omni_body,dst_min_omni_body,bx_average_omni_body,by_average_omni_body,bz_average_omni_body,temperature_omni_body
1219,2019-03-08 04:17:00,2019-03-12 02:00:00,,,2,,396.0,353.39130434782606,-24.0,1.6260869565217388,-3.9695652173913043,0.6913043478260871,76994.21739130435
1220,,,2019-03-16 20:00:00,2019-03-17 20:00:00,3,,443.0,406.18518518518516,-41.0,0.12592592592592594,1.47037037037037,-3.0814814814814815,36667.48148148148
1221,2019-03-20 08:24:00,2019-03-24 20:43:00,,,2,,341.0,314.45454545454544,6.0,0.1636363636363637,0.7363636363636362,0.7863636363636363,43081.454545454544
1222,,,2019-03-29 14:00:00,2019-03-30 07:00:00,3,,485.0,424.45,-13.0,3.6100000000000003,-2.045,-0.059999999999999984,44027.2
1223,,,2019-04-06 17:00:00,2019-04-07 03:00:00,3,,445.0,428.0,-18.0,1.9615384615384615,-0.8538461538461538,-0.5923076923076922,47143.769230769234
1224,,,2019-04-07 10:00:00,2019-04-08 00:00:00,3,,408.0,387.11764705882354,-17.0,0.2823529411764706,-1.7235294117647058,-0.9058823529411764,34704.35294117647
1225,,,2019-05-04 19:00:00,2019-05-05 10:00:00,3,,502.0,463.3333333333333,-19.0,2.4833333333333334,-1.0999999999999999,0.16111111111111112,57784.5
1226,,2019-05-07 22:00:00,2019-05-07 22:00:00,2019-05-09 04:00:00,1,,349.0,326.57575757575756,-2.0,1.9999999999999996,0.2,0.5606060606060606,14840.212121212122
1227,2019-05-07 04:42:00,2019-05-10 17:54:00,2019-05-11 06:00:00,2019-05-13 07:00:00,123,,358.0,341.63461538461536,-51.0,5.096153846153845,-0.3057692307692308,-2.838461538461538,31725.153846153848
1228,2019-05-11 02:39:00,2019-05-13 23:26:00,2019-05-14 06:00:00,2019-05-15 16:00:00,123,2019-05-10T19:09:00,556.0,480.6756756756757,-65.0,3.2108108108108104,-1.1891891891891893,2.5081081081081082,35777.40540540541
1229,2019-05-12 19:48:00,2019-05-16 21:00:00,2019-05-16 23:00:00,2019-05-18 08:00:00,123,,480.0,443.3888888888889,-12.0,2.175,3.0388888888888896,0.65,43392.583333333336
1230,,,2019-05-21 18:00:00,2019-05-22 02:00:00,3,,374.0,359.72727272727275,-8.0,-3.181818181818181,2.0090909090909093,0.7272727272727273,31445.909090909092
1231,,2019-05-26 22:14:00,2019-05-27 04:00:00,2019-05-28 00:00:00,13,,372.0,345.39130434782606,-16.0,0.4521739130434782,-8.056521739130433,1.3782608695652179,34551.086956521736
1232,,,2019-06-07 15:00:00,2019-06-08 05:00:00,3,,310.0,289.5882352941176,0.0,-0.04117647058823531,-5.247058823529412,-0.5823529411764705,12294.35294117647
1233,,,2019-07-08 00:00:00,2019-07-08 17:00:00,3,,334.0,318.05,-13.0,-0.135,-3.7800000000000002,-1.645,14315.55
1234,,,2019-07-11 13:00:00,2019-07-13 03:00:00,3,,532.0,473.9024390243902,-25.0,-3.2414634146341466,2.5390243902439025,0.5951219512195122,75133.21951219512
1235,,,2019-07-19 21:00:00,2019-07-21 08:00:00,3,,349.0,331.63157894736844,-4.0,-2.3868421052631574,-1.5894736842105266,0.12894736842105256,14526.578947368422
1236,,2019-07-21 20:00:00,2019-07-22 18:00:00,2019-07-23 01:00:00,3,,409.0,381.1,-18.0,3.6100000000000003,-0.59,-0.16999999999999998,39653.3
1237,,,2019-08-10 03:00:00,2019-08-10 15:00:00,3,,618.0,536.9333333333333,-21.0,-3.22,1.486666666666667,-0.31333333333333335,108481.6
1238,,,2019-09-04 09:00:00,2019-09-04 15:00:00,3,,575.0,482.22222222222223,-26.0,-2.977777777777778,1.8555555555555554,1.0555555555555556,76249.44444444444
1239,,,2019-09-06 11:00:00,2019-09-07 03:00:00,3,,503.0,487.10526315789474,-22.0,-4.8,0.8894736842105264,0.5157894736842104,103113.73684210527
1240,,,2019-09-10 11:00:00,2019-09-10 22:00:00,3,,509.0,479.85714285714283,-21.0,-4.135714285714285,0.45714285714285713,0.35714285714285715,68870.5
1241,2019-09-17 03:05:00,2019-09-21 03:39:00,2019-09-21 22:00:00,2019-09-23 01:00:00,23,,350.0,338.73333333333335,-16.0,-0.4566666666666668,-0.48666666666666664,0.7800000000000004,20456.633333333335
1242,,,2019-09-29 19:00:00,2019-09-30 02:00:00,3,,519.0,482.7,-33.0,-3.3900000000000006,3.1399999999999997,-1.64,79945.2
1243,,,2019-09-30 10:00:00,2019-09-30 17:00:00,3,,461.0,448.7,-30.0,-1.9100000000000001,4.029999999999999,0.97,61420.6
1244,,,2019-10-02 03:00:00,2019-10-02 10:00:00,3,,502.0,466.1,-15.0,-4.33,1.3299999999999998,0.6,66024.2
1245,,,2019-10-09 07:00:00,2019-10-09 14:00:00,3,,412.0,399.5,-15.0,-0.29999999999999993,-4.0,-2.95,29513.5
1246,,,2019-10-13 04:00:00,2019-10-14 22:00:00,3,,367.0,338.5111111111111,-9.0,-0.5911111111111113,-1.9377777777777776,-0.4288888888888888,17395.977777777778
1247,2019-10-25 05:54:00,2019-10-29 20:00:00,2019-10-29 20:00:00,2019-10-30 21:00:00,123,,412.0,381.2142857142857,-19.0,-2.475,-7.32142857142857,-1.9142857142857146,21158.0
1248,,,2019-10-30 03:00:00,2019-10-30 17:00:00,3,,402.0,379.11764705882354,-12.0,-2.8764705882352946,-8.670588235294117,-3.235294117647059,16781.41176470588
1249,,,2019-11-02 20:00:00,2019-11-03 04:00:00,3,,349.0,340.90909090909093,-4.0,1.5090909090909093,-2.436363636363636,0.35454545454545455,16339.181818181818
1250,,2019-11-11 06:00:00,2019-11-11 10:00:00,2019-11-12 12:00:00,13,,374.0,355.2413793103448,-23.0,2.582758620689655,-8.841379310344829,-0.4965517241379313,34655.8275862069
1251,,,2019-11-12 11:00:00,2019-11-14 00:00:00,3,,351.0,326.975,-8.0,1.8900000000000001,-4.602500000000001,2.3600000000000008,38459.0
1252,,,2019-11-23 22:00:00,2019-11-24 09:00:00,3,,527.0,490.07142857142856,-22.0,0.5214285714285714,3.9428571428571426,-0.10714285714285712,76556.71428571429
1253,,,2019-11-25 00:00:00,2019-11-25 10:00:00,3,,461.0,419.6923076923077,-18.0,0.5384615384615385,3.7769230769230764,-0.19999999999999998,44268.0
1254,,2020-01-04 10:00:00,2020-01-04 10:00:00,2020-01-05 06:00:00,13,,395.0,368.0869565217391,-26.0,1.4869565217391303,-6.38695652173913,-1.0739130434782609,21794.82608695652
1255,,,2020-01-11 02:00:00,2020-01-11 11:00:00,3,,467.0,439.1666666666667,-21.0,3.4666666666666663,-0.9666666666666667,-0.11666666666666677,58892.833333333336
1256,,,2020-02-04 07:00:00,2020-02-04 14:00:00,3,,355.0,352.5,-11.0,-2.8,-0.22999999999999998,-1.8,24686.6
1257,,2020-02-18 08:00:00,2020-02-19 10:00:00,2020-02-20 05:00:00,3,,498.0,439.5,-39.0,2.2500000000000004,-2.872727272727273,-0.13636363636363635,68834.31818181818
1258,,,2020-02-25 02:00:00,2020-02-26 04:00:00,3,,402.0,349.44827586206895,-15.0,3.5379310344827584,-1.3586206896551725,0.05862068965517241,21282.41379310345
1259,2020-02-28 17:00:00,2020-03-04 18:00:00,2020-03-04 05:00:00,2020-03-04 21:00:00,23,,396.0,386.0,-24.0,0.7947368421052633,0.24210526315789482,-2.242105263157895,23818.473684210527
1260,2020-03-02 20:00:00,2020-03-06 14:00:00,2020-03-06 18:00:00,2020-03-06 23:00:00,23,,351.0,337.0,-10.0,3.1875,0.375,5.7125,24654.75
1261,,,2020-03-07 15:00:00,2020-03-07 21:00:00,3,,385.0,363.8888888888889,-9.0,0.7222222222222222,3.6222222222222222,4.033333333333334,31179.11111111111
1262,,,2020-04-03 03:00:00,2020-04-03 12:00:00,3,,407.0,389.75,-24.0,4.9833333333333325,-1.7249999999999999,0.5083333333333334,37595.083333333336
1263,2020-04-14 21:54:00,2020-04-20 02:31:00,2020-04-20 09:00:00,2020-04-21 04:00:00,13,,371.0,346.8181818181818,-68.0,4.295454545454546,7.836363636363635,2.0136363636363637,25794.5
1264,2020-05-26 00:39:00,2020-05-29 22:00:00,,,2,,410.0,354.0869565217391,-26.0,1.5347826086956524,-3.1217391304347823,0.26086956521739124,59890.608695652176
1265,,,2020-06-16 09:00:00,2020-06-16 19:00:00,3,,329.0,301.53846153846155,-10.0,3.161538461538461,-3.1076923076923078,-0.869230769230769,22616.076923076922
1266,,,2020-06-30 18:00:00,2020-07-01 03:00:00,3,,339.0,325.25,-9.0,0.65,-3.7416666666666667,-1.1833333333333333,16613.916666666668
1267,,,2020-07-05 20:00:00,2020-07-06 01:00:00,3,,477.0,452.625,-10.0,-2.2625,1.8375,0.3375,56061.5
1268,2020-07-05 17:24:00,2020-07-09 15:50:00,,,2,,333.0,313.72727272727275,-6.0,-0.7636363636363637,2.0772727272727276,-0.02727272727272726,36251.181818181816
1269,2020-07-09 01:24:00,2020-07-13 20:35:00,2020-07-13 22:00:00,2020-07-14 04:00:00,23,,389.0,374.77777777777777,-45.0,-0.3555555555555555,1.9666666666666666,-6.855555555555555,37519.333333333336
1270,,2020-07-16 02:00:00,2020-07-16 07:00:00,2020-07-16 09:00:00,3,,423.0,415.0,-6.0,-4.08,2.06,0.9200000000000002,45590.4
1271,2020-07-19 09:36:00,2020-07-24 00:18:00,2020-07-24 06:00:00,2020-07-25 22:00:00,23,,401.0,364.4418604651163,-50.0,2.211627906976744,1.1767441860465118,-1.7488372093023257,55517.232558139534
1272,,,2020-08-05 21:00:00,2020-08-05 23:00:00,3,,435.0,416.6,-17.0,-3.3600000000000003,1.1,0.32,57174.6
1273,,,2020-08-08 17:00:00,2020-08-09 02:00:00,3,,385.0,368.5,-15.0,-0.8000000000000002,2.158333333333333,1.0416666666666665,31543.583333333332
1274,,,2020-08-10 06:00:00,2020-08-10 19:00:00,3,,336.0,311.9375,-10.0,-1.9375,2.11875,0.23124999999999998,15961.4375
1275,,,2020-09-01 12:00:00,2020-09-01 22:00:00,3,,636.0,604.0769230769231,-31.0,1.453846153846154,1.2692307692307692,-1.561538461538461,71622.0
1276,,2020-09-26 03:00:00,2020-09-26 20:00:00,2020-09-27 14:00:00,3,,599.0,532.0,-39.0,-2.066666666666667,2.0904761904761906,-0.8047619047619047,82767.09523809524
1277,2020-09-29 12:09:00,2020-10-05 08:06:00,2020-10-05 17:00:00,2020-10-06 14:00:00,13,,366.0,348.0416666666667,-41.0,-2.420833333333333,5.1833333333333345,1.8125,19896.5
1278,2020-10-27 03:39:00,2020-11-01 08:41:00,2020-11-01 11:00:00,2020-11-02 06:00:00,23,,397.0,358.27272727272725,-36.0,-5.5227272727272725,1.0909090909090908,-0.6363636363636364,26158.31818181818
1279,,,2020-11-08 16:00:00,2020-11-09 10:00:00,3,,448.0,407.2857142857143,-12.0,-0.9476190476190477,-2.7857142857142856,1.0666666666666669,26579.714285714286
1280,,,2020-11-28 23:00:00,2020-11-29 13:00:00,3,,416.0,385.8235294117647,-16.0,2.335294117647059,-4.358823529411764,-1.5470588235294118,27609.882352941175
1281,2020-11-29 13:24:00,2020-12-01 21:00:00,,,2,,420.0,403.2173913043478,-15.0,1.0434782608695652,-2.3999999999999995,0.7521739130434782,125911.73913043478
1282,2020-12-07 16:24:00,2020-12-10 02:10:00,2020-12-10 23:00:00,2020-12-13 04:00:00,123,,504.0,437.57142857142856,-17.0,1.9535714285714292,-3.3017857142857143,-0.29821428571428565,26605.696428571428
1283,2021-01-02 11:24:00,2021-01-06 00:00:00,,,2,2021-01-01T22:00:00,610.0,516.7391304347826,-24.0,3.3086956521739133,-4.3130434782608695,-0.2826086956521739,260337.21739130435
1284,,,2021-01-26 07:00:00,2021-01-26 14:00:00,3,,599.0,538.1,-38.0,2.66,-2.1300000000000003,-0.34,109003.1
1285,,2021-02-12 23:00:00,2021-02-13 17:00:00,2021-02-14 01:00:00,3,,469.0,458.45454545454544,-19.0,4.2727272727272725,-0.6818181818181818,-0.5363636363636363,77580.09090909091
1286,2021-02-20 11:00:00,2021-02-23 02:00:00,2021-02-23 08:00:00,2021-02-24 15:00:00,123,,595.0,517.0,-25.0,-0.7588235294117647,-3.3147058823529414,0.01764705882352932,39869.85294117647
1287,,,2021-03-04 20:00:00,2021-03-05 05:00:00,3,,482.0,444.6666666666667,-14.0,3.9083333333333328,-0.9666666666666667,-0.7583333333333334,57155.166666666664
1288,,,2021-03-11 19:00:00,2021-03-12 05:00:00,3,,381.0,367.46153846153845,-2.0,1.0923076923076924,4.66923076923077,-3.3999999999999995,25076.30769230769
1289,2021-03-20 00:48:00,2021-03-24 19:18:00,2021-03-24 05:00:00,2021-03-24 12:00:00,23,,439.0,413.7,-17.0,-1.8,1.2,-2.67,17583.3
1290,2021-03-21 23:24:00,2021-03-26 21:35:00,2021-03-26 08:00:00,2021-03-27 17:00:00,23,,432.0,382.1666666666667,-27.0,4.044444444444444,-1.1305555555555555,-0.4249999999999998,25184.222222222223
1291,,,2021-03-29 01:00:00,2021-03-30 11:00:00,3,,356.0,336.97297297297297,-6.0,2.486486486486486,-1.8054054054054056,-0.20810810810810812,16193.081081081082
1292,,2021-04-02 12:00:00,2021-04-02 13:00:00,2021-04-03 03:00:00,3,,392.0,382.11764705882354,-23.0,2.976470588235294,-3.0823529411764703,0.9588235294117647,63719.58823529412
1293,,2021-04-04 22:00:00,2021-04-05 01:00:00,2021-04-06 10:00:00,3,,337.0,319.6388888888889,-2.0,-1.0805555555555557,4.619444444444444,0.8388888888888889,25998.444444444445
1294,2021-04-10 06:53:00,2021-04-15 03:28:00,2021-04-15 06:00:00,2021-04-15 13:00:00,23,,400.0,379.1,-14.0,3.12,-0.6300000000000001,5.33,18609.4
1295,2021-04-20 00:12:00,2021-04-22 08:50:00,2021-04-21 11:00:00,2021-04-21 18:00:00,23,,544.0,517.6,-21.0,-1.9400000000000002,-0.7,-0.30000000000000004,68337.1
1296,2021-04-22 05:23:00,2021-04-24 22:24:00,2021-04-25 12:00:00,2021-04-25 21:00:00,23,,502.0,485.0833333333333,-39.0,4.783333333333332,-2.225,-0.04166666666666674,65162.916666666664
1297,,,2021-04-27 05:00:00,2021-04-27 16:00:00,3,,482.0,452.2857142857143,-26.0,2.6642857142857146,-1.9142857142857144,-1.0857142857142856,51348.0
1298,2021-04-26 19:39:00,2021-05-01 12:50:00,,,2,,376.0,355.0,-18.0,-1.4772727272727273,-5.090909090909091,1.6818181818181819,19809.863636363636
1299,2021-05-09 12:00:00,2021-05-12 06:37:00,2021-05-12 15:00:00,2021-05-14 20:00:00,123,,511.0,423.10714285714283,-61.0,4.687500000000001,-5.15892857142857,1.9660714285714287,48597.357142857145
1300,2021-05-13 19:09:00,2021-05-16 18:36:00,,,2,,392.0,364.1818181818182,-20.0,3.354545454545455,-3.15,-0.05909090909090906,39607.454545454544
1301,2021-05-14 05:23:00,2021-05-19 01:16:00,2021-05-18 10:00:00,2021-05-19 06:00:00,23,,396.0,374.4782608695652,-15.0,4.217391304347825,-2.3999999999999995,1.8695652173913047,12075.91304347826
1302,2021-05-23 10:12:00,2021-05-26 12:44:00,2021-05-26 22:00:00,2021-05-29 05:00:00,123,"2021-05-22T16:09:00, 2021-05-22T09:12:00",433.0,406.05172413793105,-28.0,-1.032758620689655,5.586206896551724,0.4258620689655172,36302.41379310345
1303,2021-05-23 09:53:00,2021-05-27 05:12:00,,,2,"2021-05-23T11:38:00, 2021-05-23T17:38:00",425.0,411.3181818181818,-28.0,1.3045454545454545,6.386363636363637,-0.4318181818181819,31806.863636363636
1304,2021-05-28 23:12:00,2021-06-02 12:20:00,,,2,,327.0,304.0,-8.0,-0.7181818181818181,0.931818181818182,-0.5500000000000002,25565.227272727272
1305,,2021-06-07 06:00:00,2021-06-08 02:00:00,2021-06-08 14:00:00,3,,520.0,490.53333333333336,-13.0,3.033333333333333,-1.4466666666666668,-0.11333333333333336,75578.0
1306,,,2021-06-10 23:00:00,2021-06-11 14:00:00,3,,361.0,351.8333333333333,-37.0,-0.8444444444444446,-2.3777777777777778,-5.15,18353.722222222223
1307,2021-06-15 04:24:00,2021-06-20 11:21:00,,,2,,409.0,385.40909090909093,-6.0,0.6590909090909091,-2.9818181818181824,0.4181818181818182,44934.318181818184
1308,,2021-06-22 05:00:00,2021-06-22 06:00:00,2021-06-22 12:00:00,3,,380.0,360.8888888888889,-10.0,-0.15555555555555556,-7.144444444444444,-0.9888888888888889,16340.444444444445
1309,2021-06-27 02:00:00,2021-07-01 02:30:00,,,2,,515.0,486.0,-14.0,-4.463636363636365,1.9363636363636365,4.568181818181818,281821.9090909091
1310,,2021-07-05 01:41:00,2021-07-05 04:00:00,2021-07-06 02:00:00,13,,349.0,338.32,-18.0,-0.9440000000000001,-0.9240000000000002,-2.048,24819.68
1311,2021-07-10 13:36:00,2021-07-14 10:00:00,,,2,,432.0,383.3478260869565,-34.0,-0.021739130434782705,-3.9478260869565216,-3.1826086956521733,86554.60869565218
1312,2021-07-20 16:48:00,2021-07-25 06:22:00,,,2,,357.0,335.8636363636364,-1.0,-0.24090909090909085,2.2772727272727273,0.3681818181818182,39575.36363636364
1313,2021-07-22 14:00:00,2021-07-25 18:50:00,,,2,,353.0,332.6363636363636,-4.0,-0.2590909090909091,1.6090909090909091,-0.21363636363636365,34919.545454545456
1314,2021-07-29 00:24:00,2021-08-02 09:03:00,,,2,,409.0,387.09090909090907,-38.0,1.8772727272727274,-0.5409090909090908,-2.8500000000000005,64682.681818181816
1315,,,2021-08-04 19:00:00,2021-08-05 08:00:00,3,,340.0,318.25,-11.0,1.7374999999999998,1.9125,1.8562499999999997,9857.375
1316,,,2021-08-11 15:00:00,2021-08-12 04:00:00,3,,454.0,428.0,-12.0,2.3937500000000003,-2.2062500000000003,-0.04374999999999998,48852.75
1317,,,2021-08-18 22:00:00,2021-08-19 09:00:00,3,,368.0,348.57142857142856,-10.0,-1.9428571428571428,2.0142857142857147,0.8714285714285713,25200.64285714286
1318,,2021-08-19 10:00:00,2021-08-19 12:00:00,2021-08-19 17:00:00,3,,359.0,352.375,-21.0,1.3375,4.5375,-2.6999999999999997,25028.875
1319,,,2021-08-20 06:00:00,2021-08-20 22:00:00,3,,342.0,327.63157894736844,-31.0,-1.7315789473684209,4.152631578947369,-0.6263157894736842,52901.10526315789
1320,2021-08-24 13:25:00,2021-08-27 11:42:00,,,2,,407.0,374.5,-82.0,3.809090909090908,6.222727272727273,-6.445454545454546,39844.954545454544
1321,2021-08-23 06:36:00,2021-08-27 01:14:00,2021-08-27 12:00:00,2021-08-28 15:00:00,123,,407.0,373.3333333333333,-82.0,2.4533333333333327,6.436666666666667,-4.3133333333333335,34194.76666666667
1322,,,2021-08-30 07:00:00,2021-08-30 15:00:00,3,,414.0,402.1818181818182,-16.0,-2.0181818181818176,1.718181818181818,1.8272727272727272,52998.90909090909
1323,,,2021-08-30 23:00:00,2021-08-31 13:00:00,3,,405.0,391.47058823529414,-24.0,2.8588235294117643,2.8411764705882354,-1.0117647058823531,28740.529411764706
1324,,,2021-09-01 04:00:00,2021-09-01 09:00:00,3,,350.0,341.375,-8.0,3.0874999999999995,-1.65,-2.8875,17549.875
1325,2021-08-28 07:00:00,2021-09-03 06:19:00,,,2,,427.0,398.95454545454544,-16.0,-0.009090909090909139,1.6409090909090907,-0.6136363636363638,93401.13636363637
1326,2021-09-05 21:36:00,2021-09-10 01:32:00,2021-09-10 05:00:00,2021-09-12 05:00:00,23,,376.0,342.05882352941177,-18.0,-5.419607843137254,2.2235294117647055,3.9627450980392167,32367.901960784315
1327,2021-09-13 10:36:00,2021-09-17 01:29:00,,,2,,405.0,359.6363636363636,-64.0,-2.6818181818181817,2.3818181818181814,-0.3818181818181818,52282.40909090909
1328,2021-09-22 07:53:00,2021-09-27 00:00:00,2021-09-27 00:00:00,2021-09-27 21:00:00,123,,403.0,384.9166666666667,7.0,-3.4375,-6.595833333333332,-0.004166666666666837,21767.708333333332
1329,2021-09-28 06:24:00,2021-10-01 10:00:00,2021-10-01 11:00:00,2021-10-02 13:00:00,1,,549.0,474.58620689655174,-31.0,-4.43103448275862,0.1172413793103446,1.848275862068966,36661.1724137931
1330,2021-09-28 07:00:00,2021-09-30 14:15:00,2021-10-01 12:00:00,2021-10-02 06:00:00,23,,530.0,484.8095238095238,-31.0,-6.247619047619047,-1.3714285714285714,3.176190476190477,33976.47619047619
1331,2021-10-09 07:12:00,2021-10-12 02:26:00,2021-10-12 16:00:00,2021-10-14 00:00:00,123,,485.0,431.25714285714287,-63.0,1.4485714285714284,1.2771428571428574,0.7114285714285715,20457.714285714286
1332,,,2021-10-14 10:00:00,2021-10-14 18:00:00,3,,390.0,377.3636363636364,-32.0,2.6636363636363636,2.5363636363636366,-2.063636363636364,22699.090909090908
1333,2021-10-12 03:24:00,2021-10-16 00:09:00,2021-10-16 08:00:00,2021-10-16 20:00:00,23,,410.0,392.53333333333336,-8.0,-4.3133333333333335,-4.033333333333334,4.973333333333333,33190.73333333333
1334,,,2021-10-17 10:00:00,2021-10-18 10:00:00,3,,371.0,348.18518518518516,-55.0,3.8,6.34074074074074,-0.03333333333333351,20795.48148148148
1335,2021-10-28 15:53:00,2021-10-31 09:13:00,,,2,,445.0,418.77272727272725,-36.0,-4.3,2.1318181818181823,-0.8590909090909092,98540.77272727272
1336,2021-11-01 02:00:00,2021-11-03 19:42:00,2021-11-04 07:00:00,2021-11-05 05:00:00,123,2021-11-02T02:48:00,757.0,646.12,-105.0,-5.192,5.552000000000001,5.348000000000001,55040.24
1337,,,2021-11-26 02:00:00,2021-11-26 23:00:00,3,,377.0,354.9166666666667,0.0,0.6749999999999999,-1.2833333333333332,1.1,21978.875
1338,2021-11-24 14:26:00,2021-11-27 22:51:00,2021-11-28 10:00:00,2021-11-29 02:00:00,123,,381.0,368.2631578947368,-20.0,3.952631578947369,-5.842105263157896,-0.4105263157894739,33864.15789473684
1339,2021-11-29 10:38:00,2021-12-04 11:51:00,,,2,,502.0,452.27272727272725,-18.0,-2.577272727272727,2.7636363636363637,-0.12272727272727274,60984.36363636364
1340,2021-12-05 14:36:00,2021-12-10 13:27:00,,,2,2021-12-06T05:48:00,319.0,317.3333333333333,1.0,0.9833333333333334,0.6666666666666666,1.0666666666666667,13884.666666666666
1341,2021-12-14 17:38:00,2021-12-19 18:28:00,,,2,2021-12-15T05:00:00,607.0,506.1818181818182,-36.0,2.0909090909090904,-4.163636363636363,1.3954545454545455,221133.04545454544
1342,2021-12-24 17:09:00,2021-12-27 08:35:00,,,2,,426.0,394.09090909090907,-23.0,-1.7772727272727273,2.972727272727273,-1.290909090909091,178918.31818181818
1343,,,2022-01-06 05:00:00,2022-01-06 16:00:00,3,,368.0,356.35714285714283,-5.0,1.4142857142857146,2.9785714285714286,1.5214285714285711,22551.285714285714
1344,2022-01-16 20:48:00,2022-01-18 23:40:00,2022-01-19 05:00:00,2022-01-20 01:00:00,123,2022-01-16T20:48:00,696.0,607.4782608695652,-42.0,-1.78695652173913,-1.7217391304347827,0.5782608695652173,67879.69565217392
1345,2022-01-18 18:23:00,2022-01-21 12:55:00,,,2,,476.0,435.09090909090907,-29.0,1.2636363636363637,-2.1227272727272726,-1.9636363636363638,117445.81818181818
1346,2022-01-20 09:09:00,2022-01-24 17:09:00,,,2,2022-01-21T09:53:00,382.0,323.0,-22.0,0.9409090909090907,-2.5181818181818176,0.06363636363636369,64918.77272727273
1347,2022-01-29 23:36:00,2022-02-01 22:20:00,2022-02-02 16:00:00,2022-02-03 11:00:00,12,,511.0,455.1363636363636,-66.0,-0.7045454545454544,4.281818181818183,-4.290909090909091,108738.31818181818
1348,,2022-02-03 23:41:00,2022-02-04 03:00:00,2022-02-04 20:00:00,13,,559.0,517.3,-62.0,1.7850000000000001,-6.3,-4.42,63347.0
1349,2022-02-06 14:00:00,2022-02-09 21:00:00,2022-02-10 13:00:00,2022-02-11 18:00:00,123,,454.0,404.59375,-60.0,0.21250000000000016,-6.634375,3.4312500000000004,39806.34375
1350,,2022-03-10 02:00:00,2022-03-10 10:00:00,2022-03-11 11:00:00,3,,405.0,361.5357142857143,-31.0,2.3214285714285716,1.653571428571429,-2.164285714285714,35464.75
1351,2022-03-07 00:12:00,2022-03-10 18:37:00,,,2,,405.0,371.8181818181818,-31.0,3.3954545454545464,2.3045454545454542,-1.3954545454545455,44744.0
1352,,2022-03-11 12:00:00,2022-03-11 13:00:00,2022-03-13 08:00:00,3,,406.0,375.32608695652175,-51.0,0.8043478260869567,-2.943478260869565,-0.1869565217391305,50761.108695652176
1353,2022-03-09 23:48:00,2022-03-13 10:47:00,2022-03-13 21:00:00,2022-03-15 19:00:00,123,,469.0,404.51020408163265,-85.0,2.9183673469387763,-0.4938775510204088,8.569387755102042,80875.97959183673
1354,2022-03-16 13:36:00,2022-03-19 20:57:00,,,2,,325.0,309.8181818181818,-14.0,-0.4166666666666666,-6.311111111111112,2.4,26625.090909090908
1355,2022-03-28 12:00:00,2022-03-31 02:24:00,2022-03-31 12:00:00,2022-04-01 12:00:00,123,2022-03-28T20:23:00,595.0,491.77777777777777,-19.0,-8.125925925925927,6.877777777777778,3.4037037037037035,43434.22222222222
1356,2022-04-03 16:48:00,2022-04-06 23:18:00,2022-04-07 13:00:00,2022-04-08 22:00:00,123,,420.0,380.0833333333333,-26.0,-2.647222222222222,-4.477777777777778,2.0333333333333337,18408.944444444445
1357,2022-04-04 11:36:00,2022-04-08 03:39:00,,,2,,386.0,365.22727272727275,-14.0,-2.1636363636363636,-4.868181818181817,4.831818181818182,20118.727272727272
1358,,2022-04-08 19:00:00,2022-04-09 00:00:00,2022-04-09 04:00:00,3,,371.0,356.0,-12.0,4.1571428571428575,-7.9142857142857155,-0.7571428571428571,31515.14285714286
1359,,2022-04-09 05:00:00,2022-04-09 12:00:00,2022-04-09 21:00:00,3,,400.0,372.9166666666667,-23.0,-3.0333333333333337,7.8999999999999995,-1.2749999999999997,28749.166666666668
1360,,2022-04-09 22:00:00,2022-04-10 14:00:00,2022-04-10 23:00:00,3,,496.0,473.5833333333333,-34.0,3.891666666666666,-3.5583333333333336,0.6,74027.08333333333
1361,2022-04-09 09:12:00,2022-04-12 11:22:00,2022-04-13 02:00:00,2022-04-13 22:00:00,123,,496.0,459.60869565217394,-24.0,-7.843478260869564,0.5869565217391305,0.8478260869565217,50094.04347826087
1362,2022-04-11 05:48:00,2022-04-14 09:00:00,2022-04-14 13:00:00,2022-04-15 02:00:00,123,,546.0,502.75,-81.0,9.318750000000001,-1.3687500000000001,-3.0312500000000004,72547.875
1363,2022-04-27 14:53:00,2022-04-29 23:27:00,,,2,,507.0,476.3181818181818,-37.0,4.154545454545455,-2.5409090909090915,0.2863636363636364,164522.63636363635
1364,2022-05-03 18:12:00,2022-05-08 06:24:00,,,2,,346.0,327.45454545454544,-16.0,2.0545454545454547,-5.372727272727272,-1.0045454545454544,14317.272727272728
1365,2022-05-10 14:48:00,2022-05-13 21:00:00,,,2,,389.0,344.95652173913044,-39.0,-5.4,4.543478260869565,0.30000000000000016,37483.086956521736
1366,,,2022-06-01 12:00:00,2022-06-02 08:00:00,3,,455.0,390.60869565217394,-14.0,1.2043478260869562,-2.613043478260869,-0.43913043478260866,38477.13043478261
1367,2022-06-02 06:09:00,2022-06-06 09:20:00,2022-06-06 09:00:00,2022-06-07 06:00:00,23,,329.0,312.9166666666667,-18.0,-2.0000000000000004,-3.2416666666666667,-0.12499999999999996,34871.666666666664
1368,2022-06-13 03:12:00,2022-06-15 04:01:00,,,2,,617.0,588.8636363636364,-31.0,-3.022727272727273,4.1863636363636365,-0.0090909090909092,237127.27272727274
